credit_id,client_id,cycle,objet,montant,duree_mois,dti,date_debut,en_defaut
4858,1615,CYCLE_2,SANTE,6143,6,0.06,2023-03-17,0
4859,1616,CYCLE_3,EDUCATION,10159,9,0.739,2025-03-28,0
4860,1616,CYCLE_2,CONSOMMATION,8290,9,0.246,2023-09-05,1
4861,1617,CYCLE_1,MICRO_ENTREPRISE,3872,6,0.678,2023-10-24,0
4862,1618,CYCLE_3,MICRO_ENTREPRISE,994,9,0.306,2024-10-31,0
4863,1619,CYCLE_2,SANTE,9614,24,0.415,2023-07-28,0
4864,1619,CYCLE_2,EDUCATION,4509,18,0.853,2024-08-27,0
4865,1619,CYCLE_3,CONSOMMATION,11697,18,0.419,2025-11-21,1
4866,1619,CYCLE_1,EDUCATION,6375,12,0.746,2025-07-03,1
4867,1619,CYCLE_1,MICRO_ENTREPRISE,5879,9,0.14,2024-02-04,0
4868,1619,CYCLE_3,SANTE,13141,6,0.36,2025-07-10,1
4869,1619,CYCLE_2,SANTE,5063,18,0.385,2026-01-11,1
4870,1620,CYCLE_3,LOGEMENT,1295,18,0.41,2025-07-13,1
4871,1620,CYCLE_1,MICRO_ENTREPRISE,951,18,0.549,2025-11-01,0
4872,1620,CYCLE_2,MICRO_ENTREPRISE,982,18,0.277,2023-12-05,0
4873,1621,CYCLE_3,EDUCATION,14057,18,0.202,2023-07-13,0
4874,1621,CYCLE_3,SANTE,19262,12,0.189,2025-03-30,0
4875,1621,CYCLE_4,EDUCATION,24119,18,0.351,2025-12-24,0
4876,1621,CYCLE_1,EDUCATION,15649,24,0.643,2025-10-30,1
4877,1622,CYCLE_1,LOGEMENT,300,18,0.65,2024-12-30,1
4878,1622,CYCLE_1,SANTE,300,6,0.411,2024-04-06,1
4879,1622,CYCLE_1,LOGEMENT,487,24,0.358,2025-06-02,0
4880,1623,CYCLE_2,LOGEMENT,5631,12,0.415,2024-03-31,0
4881,1623,CYCLE_1,MICRO_ENTREPRISE,4314,9,0.403,2024-11-10,0
4882,1623,CYCLE_2,LOGEMENT,4041,24,0.102,2025-03-08,0
4883,1624,CYCLE_3,CONSOMMATION,15575,9,0.365,2024-01-01,0
4884,1624,CYCLE_1,EDUCATION,8995,6,0.568,2024-07-11,0
4885,1625,CYCLE_2,CONSOMMATION,1505,9,0.606,2025-01-11,1
4886,1625,CYCLE_1,SANTE,736,24,0.248,2024-04-07,1
4887,1625,CYCLE_3,EDUCATION,1137,18,0.3,2023-09-15,1
4888,1626,CYCLE_1,CONSOMMATION,3369,12,0.366,2023-10-07,0
4889,1626,CYCLE_2,EDUCATION,16692,18,0.112,2024-01-15,0
4890,1626,CYCLE_1,LOGEMENT,6807,24,0.378,2024-01-26,0
4891,1627,CYCLE_3,EDUCATION,10645,6,0.477,2026-02-01,0
4892,1628,CYCLE_2,EDUCATION,3597,12,0.431,2023-10-19,0
4893,1628,CYCLE_2,EDUCATION,4754,18,0.082,2023-10-02,0
4894,1628,CYCLE_4,EDUCATION,5349,18,0.137,2023-11-01,0
4895,1628,CYCLE_1,CONSOMMATION,2939,18,0.285,2025-04-23,0
4896,1628,CYCLE_2,SANTE,3641,24,0.063,2023-03-22,1
4897,1628,CYCLE_3,SANTE,6733,18,0.191,2025-11-06,1
4898,1628,CYCLE_1,CONSOMMATION,3180,9,0.561,2023-08-07,0
4899,1629,CYCLE_2,LOGEMENT,6736,24,0.565,2025-09-24,1
4900,1629,CYCLE_2,LOGEMENT,9542,9,0.787,2024-05-22,0
4901,1629,CYCLE_2,EDUCATION,20132,9,0.091,2024-03-24,0
4902,1630,CYCLE_1,MICRO_ENTREPRISE,8251,9,0.277,2023-10-21,0
4903,1630,CYCLE_1,SANTE,14176,24,0.316,2024-08-14,1
4904,1630,CYCLE_2,MICRO_ENTREPRISE,9361,24,0.193,2025-07-13,0
4905,1630,CYCLE_2,LOGEMENT,9612,9,0.203,2025-12-31,0
4906,1631,CYCLE_1,CONSOMMATION,4987,6,0.49,2025-07-22,0
4907,1632,CYCLE_1,EDUCATION,471,12,0.322,2023-10-21,0
4908,1632,CYCLE_3,CONSOMMATION,804,24,0.517,2025-12-23,0
4909,1632,CYCLE_1,SANTE,401,6,0.469,2026-01-23,0
4910,1633,CYCLE_1,MICRO_ENTREPRISE,3054,24,0.139,2025-10-31,1
4911,1633,CYCLE_4,MICRO_ENTREPRISE,5791,9,0.326,2023-12-07,0
4912,1633,CYCLE_3,CONSOMMATION,4472,6,0.43,2023-11-28,0
4913,1634,CYCLE_3,EDUCATION,10578,6,0.06,2024-08-26,0
4914,1634,CYCLE_1,SANTE,8967,12,0.514,2024-11-14,0
4915,1634,CYCLE_2,SANTE,8512,9,0.17,2023-05-23,0
4916,1635,CYCLE_1,SANTE,1757,6,0.931,2024-10-01,0
4917,1636,CYCLE_1,EDUCATION,6854,24,0.124,2023-12-05,1
4918,1636,CYCLE_4,MICRO_ENTREPRISE,14546,24,0.158,2025-10-10,0
4919,1636,CYCLE_1,LOGEMENT,7095,24,0.574,2024-08-01,0
4920,1637,CYCLE_1,MICRO_ENTREPRISE,300,6,0.892,2024-01-17,0
4921,1637,CYCLE_1,LOGEMENT,329,18,0.259,2024-09-23,0
4922,1637,CYCLE_1,LOGEMENT,300,9,0.245,2025-12-09,0
4923,1638,CYCLE_2,EDUCATION,8195,24,0.331,2023-05-11,0
4924,1638,CYCLE_2,MICRO_ENTREPRISE,8846,24,0.136,2024-10-21,1
4925,1638,CYCLE_1,CONSOMMATION,4233,6,0.309,2024-03-06,0
4926,1638,CYCLE_2,EDUCATION,7880,6,0.426,2025-11-07,0
4927,1638,CYCLE_1,SANTE,2424,24,0.127,2025-03-08,0
4928,1638,CYCLE_2,LOGEMENT,6547,9,0.09,2024-03-10,0
4929,1638,CYCLE_1,SANTE,5688,24,0.504,2023-06-07,0
4930,1639,CYCLE_1,CONSOMMATION,6491,12,0.22,2025-11-26,0
4931,1639,CYCLE_2,EDUCATION,9844,9,0.258,2023-08-21,0
4932,1640,CYCLE_2,CONSOMMATION,3437,24,0.521,2025-05-29,0
4933,1640,CYCLE_1,EDUCATION,300,9,0.05,2023-05-21,0
4934,1640,CYCLE_3,LOGEMENT,2769,6,0.571,2024-04-20,0
4935,1640,CYCLE_1,CONSOMMATION,2367,9,0.293,2024-11-01,0
4936,1640,CYCLE_1,MICRO_ENTREPRISE,1234,18,0.426,2026-01-21,0
4937,1641,CYCLE_1,CONSOMMATION,876,12,0.4,2025-03-28,1
4938,1642,CYCLE_2,EDUCATION,4385,12,0.455,2024-04-27,0
4939,1642,CYCLE_1,EDUCATION,3789,12,0.522,2023-08-05,0
4940,1642,CYCLE_2,EDUCATION,4446,6,0.68,2024-02-26,1
4941,1642,CYCLE_1,LOGEMENT,2515,9,0.629,2023-03-05,0
4942,1642,CYCLE_1,LOGEMENT,2991,6,0.778,2025-03-19,0
4943,1642,CYCLE_1,EDUCATION,2105,9,0.526,2025-12-29,1
4944,1643,CYCLE_1,CONSOMMATION,2554,24,0.476,2024-06-27,0
4945,1643,CYCLE_4,EDUCATION,4599,6,0.499,2024-02-14,1
4946,1643,CYCLE_1,LOGEMENT,2433,24,0.28,2025-07-11,0
4947,1643,CYCLE_3,MICRO_ENTREPRISE,5493,12,0.242,2024-06-11,1
4948,1644,CYCLE_1,SANTE,2076,24,0.19,2023-09-01,0
4949,1644,CYCLE_1,EDUCATION,2541,6,0.901,2025-12-04,0
4950,1644,CYCLE_1,MICRO_ENTREPRISE,1692,24,0.85,2025-07-15,1
4951,1645,CYCLE_2,LOGEMENT,4975,9,0.101,2024-07-11,0
4952,1646,CYCLE_1,LOGEMENT,2858,24,0.199,2023-10-12,0
4953,1646,CYCLE_3,SANTE,8363,12,0.401,2023-03-17,1
4954,1646,CYCLE_1,CONSOMMATION,7303,9,0.197,2025-12-15,0
4955,1647,CYCLE_1,EDUCATION,11167,18,0.517,2023-06-15,0
4956,1647,CYCLE_1,SANTE,7381,9,0.45,2024-01-31,0
4957,1648,CYCLE_2,EDUCATION,4661,9,0.27,2024-10-14,0
4958,1649,CYCLE_2,EDUCATION,9467,18,0.288,2023-11-22,0
4959,1650,CYCLE_1,CONSOMMATION,2249,18,0.366,2024-11-08,1
4960,1650,CYCLE_1,MICRO_ENTREPRISE,3949,18,0.941,2025-12-16,0
4961,1650,CYCLE_1,SANTE,3877,6,0.818,2023-05-24,1
4962,1650,CYCLE_2,EDUCATION,2829,18,0.188,2025-04-24,1
4963,1650,CYCLE_1,LOGEMENT,2108,9,0.368,2024-05-14,0
4964,1650,CYCLE_1,LOGEMENT,2626,9,0.629,2025-12-21,0
4965,1650,CYCLE_1,MICRO_ENTREPRISE,1598,6,0.519,2024-11-05,0
4966,1650,CYCLE_4,MICRO_ENTREPRISE,7063,6,0.111,2024-02-15,0
4967,1650,CYCLE_3,MICRO_ENTREPRISE,5305,9,0.582,2025-07-29,0
4968,1650,CYCLE_2,LOGEMENT,2872,18,0.389,2025-02-28,0
4969,1650,CYCLE_3,SANTE,5436,24,0.283,2025-12-10,0
4970,1651,CYCLE_2,EDUCATION,14499,18,0.11,2024-09-13,0
4971,1651,CYCLE_1,CONSOMMATION,5138,24,0.604,2024-10-15,0
4972,1651,CYCLE_3,CONSOMMATION,18027,24,0.261,2023-06-02,0
4973,1652,CYCLE_1,CONSOMMATION,1771,24,0.366,2024-06-25,0
4974,1653,CYCLE_1,MICRO_ENTREPRISE,3263,24,0.278,2024-04-29,0
4975,1653,CYCLE_2,EDUCATION,3646,12,0.769,2025-03-04,0
4976,1654,CYCLE_2,MICRO_ENTREPRISE,3965,12,0.616,2023-05-04,1
4977,1655,CYCLE_1,MICRO_ENTREPRISE,5710,18,0.407,2024-09-07,0
4978,1655,CYCLE_4,SANTE,7066,18,0.128,2024-07-02,1
4979,1655,CYCLE_2,SANTE,5089,12,0.2,2024-03-20,1
4980,1655,CYCLE_1,EDUCATION,6918,9,0.188,2025-07-26,0
4981,1656,CYCLE_1,LOGEMENT,8051,9,0.333,2023-06-16,0
4982,1656,CYCLE_3,SANTE,14330,6,0.622,2023-11-21,0
4983,1656,CYCLE_1,CONSOMMATION,7326,6,0.601,2025-10-23,0
4984,1657,CYCLE_2,EDUCATION,10942,18,0.273,2025-12-14,1
4985,1657,CYCLE_2,EDUCATION,7247,9,0.311,2023-06-08,1
4986,1657,CYCLE_2,EDUCATION,9940,24,0.368,2024-09-18,0
4987,1658,CYCLE_3,CONSOMMATION,8171,18,0.114,2023-07-08,0
4988,1658,CYCLE_1,LOGEMENT,6021,9,0.472,2024-12-20,0
4989,1658,CYCLE_3,CONSOMMATION,10188,6,0.59,2024-04-14,1
4990,1658,CYCLE_2,MICRO_ENTREPRISE,3552,18,0.241,2023-06-15,0
4991,1658,CYCLE_2,EDUCATION,4905,24,0.746,2023-06-24,1
4992,1658,CYCLE_2,SANTE,5479,18,0.066,2025-07-22,0
4993,1659,CYCLE_1,CONSOMMATION,4267,18,0.233,2026-01-04,0
4994,1660,CYCLE_2,EDUCATION,11578,12,0.286,2024-08-08,0
4995,1660,CYCLE_2,EDUCATION,6966,12,0.512,2024-07-20,0
4996,1660,CYCLE_2,EDUCATION,5394,12,0.207,2024-12-20,0
4997,1660,CYCLE_1,LOGEMENT,2611,18,0.341,2024-04-20,0
4998,1660,CYCLE_1,SANTE,2480,6,0.64,2023-03-22,0
4999,1661,CYCLE_1,SANTE,6612,9,0.862,2025-07-27,0
5000,1661,CYCLE_1,SANTE,4300,9,0.059,2025-12-31,0
5001,1661,CYCLE_4,SANTE,9973,24,0.533,2023-07-15,0
5002,1662,CYCLE_1,EDUCATION,2101,18,0.104,2025-08-07,0
5003,1662,CYCLE_2,SANTE,6490,24,0.337,2024-09-30,0
5004,1662,CYCLE_3,CONSOMMATION,4134,18,0.365,2025-09-01,0
5005,1663,CYCLE_1,MICRO_ENTREPRISE,2154,9,0.1,2024-01-18,0
5006,1663,CYCLE_1,LOGEMENT,2185,9,0.382,2025-08-29,0
5007,1663,CYCLE_3,SANTE,3525,24,0.187,2024-07-06,0
5008,1663,CYCLE_2,MICRO_ENTREPRISE,1817,24,0.385,2025-01-24,1
5009,1664,CYCLE_1,CONSOMMATION,2709,12,0.285,2025-06-22,0
5010,1664,CYCLE_2,LOGEMENT,7174,18,0.685,2025-04-05,0
5011,1665,CYCLE_2,EDUCATION,8291,9,0.43,2024-09-01,0
5012,1666,CYCLE_2,EDUCATION,3739,18,0.409,2023-12-08,1
5013,1667,CYCLE_1,EDUCATION,2418,9,0.271,2023-05-28,1
5014,1667,CYCLE_1,EDUCATION,1573,24,0.397,2025-03-06,1
5015,1667,CYCLE_1,MICRO_ENTREPRISE,3202,18,0.05,2023-02-24,1
5016,1667,CYCLE_1,CONSOMMATION,3928,6,0.209,2023-09-24,0
5017,1668,CYCLE_2,SANTE,3363,9,0.549,2023-03-24,1
5018,1668,CYCLE_3,MICRO_ENTREPRISE,7182,24,0.242,2024-03-23,0
5019,1668,CYCLE_1,CONSOMMATION,2461,6,0.092,2023-11-13,0
5020,1668,CYCLE_2,LOGEMENT,5010,12,0.161,2024-12-30,0
5021,1668,CYCLE_1,CONSOMMATION,4721,12,0.119,2023-10-27,1
5022,1669,CYCLE_2,SANTE,4525,24,0.426,2025-12-25,0
5023,1669,CYCLE_1,EDUCATION,4014,24,0.3,2023-03-19,1
5024,1670,CYCLE_2,EDUCATION,2712,12,0.436,2023-06-14,1
5025,1670,CYCLE_1,CONSOMMATION,2582,6,0.373,2025-10-18,0
5026,1670,CYCLE_4,SANTE,5733,9,0.175,2025-12-02,0
5027,1670,CYCLE_1,EDUCATION,1233,18,0.134,2025-04-04,0
5028,1670,CYCLE_2,EDUCATION,4642,9,0.292,2023-07-23,0
5029,1670,CYCLE_3,SANTE,4086,24,0.515,2023-09-23,0
5030,1671,CYCLE_1,SANTE,5294,9,0.343,2025-12-17,0
5031,1671,CYCLE_3,SANTE,8644,12,0.117,2023-07-13,1
5032,1671,CYCLE_2,MICRO_ENTREPRISE,4977,18,0.377,2023-10-14,0
5033,1671,CYCLE_2,EDUCATION,7557,18,0.36,2024-06-15,0
5034,1672,CYCLE_2,MICRO_ENTREPRISE,3980,9,0.472,2023-06-17,0
5035,1672,CYCLE_1,EDUCATION,5127,9,0.289,2024-01-03,0
5036,1672,CYCLE_1,LOGEMENT,6088,18,0.387,2025-07-30,0
5037,1673,CYCLE_3,EDUCATION,10069,9,0.194,2024-03-08,0
5038,1674,CYCLE_4,EDUCATION,9318,12,0.081,2024-12-22,0
5039,1675,CYCLE_1,SANTE,11031,9,0.298,2025-10-14,0
5040,1675,CYCLE_2,EDUCATION,10193,18,0.234,2024-11-11,0
5041,1675,CYCLE_1,SANTE,4831,6,0.364,2025-02-11,1
5042,1676,CYCLE_2,LOGEMENT,5343,6,0.64,2025-05-30,0
5043,1677,CYCLE_1,EDUCATION,6430,24,0.159,2025-07-23,0
5044,1678,CYCLE_1,LOGEMENT,5233,18,0.836,2025-11-25,0
5045,1678,CYCLE_2,MICRO_ENTREPRISE,5851,24,0.564,2025-01-29,0
5046,1678,CYCLE_1,CONSOMMATION,4363,12,1.2,2024-11-15,1
5047,1678,CYCLE_3,SANTE,6831,24,0.769,2023-04-21,0
5048,1679,CYCLE_1,SANTE,848,24,0.827,2025-07-22,0
5049,1679,CYCLE_1,SANTE,3372,12,0.354,2025-05-16,1
5050,1680,CYCLE_1,MICRO_ENTREPRISE,7817,24,0.424,2025-03-02,0
5051,1680,CYCLE_2,LOGEMENT,5984,6,0.57,2024-01-24,1
5052,1681,CYCLE_1,LOGEMENT,909,18,0.716,2023-06-19,1
5053,1681,CYCLE_2,LOGEMENT,756,18,0.712,2023-11-07,1
5054,1681,CYCLE_1,EDUCATION,854,9,0.459,2024-12-17,1
5055,1682,CYCLE_4,LOGEMENT,1177,9,0.694,2025-03-27,0
5056,1682,CYCLE_2,MICRO_ENTREPRISE,445,9,0.367,2025-03-16,1
5057,1683,CYCLE_4,MICRO_ENTREPRISE,6058,18,0.084,2024-02-18,1
5058,1683,CYCLE_1,CONSOMMATION,2781,9,0.464,2023-06-28,0
5059,1683,CYCLE_1,CONSOMMATION,3322,24,0.378,2025-09-16,1
5060,1683,CYCLE_1,MICRO_ENTREPRISE,2108,9,0.53,2023-12-08,1
5061,1684,CYCLE_3,CONSOMMATION,7879,9,0.428,2023-09-16,0
5062,1684,CYCLE_1,MICRO_ENTREPRISE,6921,24,0.268,2025-01-04,1
5063,1684,CYCLE_1,MICRO_ENTREPRISE,7364,9,0.756,2025-12-02,0
5064,1685,CYCLE_1,EDUCATION,3223,18,0.215,2024-10-20,0
5065,1685,CYCLE_1,LOGEMENT,1138,9,0.276,2026-01-07,0
5066,1686,CYCLE_1,CONSOMMATION,8229,9,0.272,2023-04-08,1
5067,1686,CYCLE_2,EDUCATION,5621,12,0.253,2025-02-08,0
5068,1686,CYCLE_3,CONSOMMATION,11501,6,0.203,2024-08-03,0
5069,1686,CYCLE_2,CONSOMMATION,6572,24,0.234,2026-02-08,0
5070,1686,CYCLE_4,MICRO_ENTREPRISE,10852,12,0.521,2025-08-07,0
5071,1687,CYCLE_3,SANTE,1019,12,0.05,2025-05-27,1
5072,1688,CYCLE_2,LOGEMENT,4341,9,0.106,2025-06-03,0
5073,1689,CYCLE_3,CONSOMMATION,1421,12,0.691,2025-10-16,0
5074,1689,CYCLE_1,EDUCATION,327,12,0.581,2025-03-03,0
5075,1689,CYCLE_2,LOGEMENT,1197,6,0.277,2025-11-27,1
5076,1690,CYCLE_2,LOGEMENT,1912,9,0.375,2025-06-19,1
5077,1690,CYCLE_4,CONSOMMATION,4047,12,0.779,2024-12-08,0
5078,1690,CYCLE_1,CONSOMMATION,1453,24,0.557,2024-08-24,1
5079,1691,CYCLE_3,SANTE,8985,9,0.128,2024-02-27,0
5080,1691,CYCLE_2,MICRO_ENTREPRISE,6761,6,0.174,2025-11-10,0
5081,1691,CYCLE_3,CONSOMMATION,17268,18,0.36,2024-01-13,1
5082,1691,CYCLE_1,MICRO_ENTREPRISE,7780,9,0.247,2025-10-31,0
5083,1692,CYCLE_1,MICRO_ENTREPRISE,3012,9,0.75,2026-01-23,1
5084,1692,CYCLE_2,EDUCATION,6612,9,0.286,2025-07-31,0
5085,1692,CYCLE_1,MICRO_ENTREPRISE,8378,6,0.319,2026-02-12,0
5086,1692,CYCLE_1,EDUCATION,13970,18,0.468,2026-02-04,1
5087,1693,CYCLE_2,LOGEMENT,10253,9,0.313,2024-06-17,0
5088,1693,CYCLE_4,EDUCATION,18316,9,0.143,2024-01-05,0
5089,1693,CYCLE_2,EDUCATION,11354,6,0.542,2023-08-22,1
5090,1694,CYCLE_1,EDUCATION,3787,18,0.226,2025-09-17,1
5091,1694,CYCLE_3,MICRO_ENTREPRISE,3307,18,0.08,2023-07-16,0
5092,1695,CYCLE_4,CONSOMMATION,19159,12,0.129,2025-10-29,1
5093,1695,CYCLE_1,MICRO_ENTREPRISE,4914,12,0.416,2024-10-09,0
5094,1695,CYCLE_1,MICRO_ENTREPRISE,6614,6,0.21,2024-07-18,0
5095,1695,CYCLE_1,CONSOMMATION,4385,12,0.238,2024-06-17,0
5096,1695,CYCLE_2,MICRO_ENTREPRISE,10611,12,0.319,2023-12-13,0
5097,1696,CYCLE_2,SANTE,5174,6,0.481,2023-04-12,1
5098,1697,CYCLE_3,SANTE,641,24,0.481,2025-04-30,1
5099,1697,CYCLE_3,CONSOMMATION,815,12,0.352,2026-01-03,1
5100,1697,CYCLE_1,LOGEMENT,521,6,0.267,2025-08-10,0
5101,1697,CYCLE_1,SANTE,330,24,0.31,2025-11-09,0
5102,1697,CYCLE_1,MICRO_ENTREPRISE,300,6,0.209,2024-07-28,0
5103,1698,CYCLE_3,EDUCATION,6506,18,0.678,2023-12-03,0
5104,1698,CYCLE_2,LOGEMENT,3766,6,0.173,2024-02-21,1
5105,1698,CYCLE_2,EDUCATION,3194,6,0.227,2023-09-05,0
5106,1699,CYCLE_1,SANTE,1554,6,0.316,2023-10-06,0
5107,1699,CYCLE_4,CONSOMMATION,3992,12,0.238,2023-05-05,1
5108,1699,CYCLE_1,MICRO_ENTREPRISE,3214,18,0.107,2023-10-28,0
5109,1699,CYCLE_2,MICRO_ENTREPRISE,3642,18,0.166,2023-08-31,0
5110,1700,CYCLE_3,LOGEMENT,12540,9,0.159,2025-08-22,1
5111,1700,CYCLE_1,MICRO_ENTREPRISE,8476,24,0.387,2023-06-11,0
5112,1700,CYCLE_1,MICRO_ENTREPRISE,736,6,0.563,2024-08-23,0
5113,1700,CYCLE_1,EDUCATION,9149,6,0.064,2023-04-01,0
5114,1701,CYCLE_3,CONSOMMATION,9588,24,0.425,2024-08-19,0
5115,1701,CYCLE_1,SANTE,4200,6,0.067,2025-03-20,0
5116,1701,CYCLE_1,SANTE,5510,18,0.319,2024-10-03,0
5117,1702,CYCLE_1,EDUCATION,13050,12,0.214,2024-04-21,0
5118,1702,CYCLE_3,CONSOMMATION,22173,18,0.33,2024-05-08,0
5119,1702,CYCLE_2,EDUCATION,14756,12,0.344,2025-07-17,0
5120,1702,CYCLE_2,EDUCATION,15662,24,0.164,2025-11-14,0
5121,1702,CYCLE_4,MICRO_ENTREPRISE,16078,6,0.978,2025-02-01,0
5122,1703,CYCLE_3,CONSOMMATION,1518,12,0.074,2024-05-10,0
5123,1703,CYCLE_1,SANTE,748,6,0.31,2025-03-10,0
5124,1703,CYCLE_2,MICRO_ENTREPRISE,682,6,0.386,2023-03-06,0
5125,1703,CYCLE_2,LOGEMENT,1000,6,0.627,2023-05-12,0
5126,1703,CYCLE_1,SANTE,368,12,0.326,2023-02-25,1
5127,1704,CYCLE_2,EDUCATION,4754,18,0.734,2023-09-29,0
5128,1705,CYCLE_1,SANTE,5202,24,0.161,2024-12-08,0
5129,1705,CYCLE_1,CONSOMMATION,5746,6,0.205,2025-07-14,0
5130,1705,CYCLE_2,EDUCATION,10569,6,0.692,2025-02-14,0
5131,1706,CYCLE_1,EDUCATION,389,18,0.192,2024-10-30,0
5132,1706,CYCLE_3,MICRO_ENTREPRISE,1017,9,0.688,2024-06-13,1
5133,1707,CYCLE_2,MICRO_ENTREPRISE,14634,12,0.546,2024-06-18,0
5134,1707,CYCLE_1,EDUCATION,16643,9,0.295,2025-06-19,0
5135,1707,CYCLE_2,MICRO_ENTREPRISE,14607,9,0.301,2025-12-23,1
5136,1708,CYCLE_1,MICRO_ENTREPRISE,3988,24,0.05,2024-12-31,0
5137,1709,CYCLE_2,EDUCATION,3144,24,0.494,2025-04-05,0
5138,1710,CYCLE_3,EDUCATION,2038,24,0.207,2024-11-07,0
5139,1710,CYCLE_1,LOGEMENT,2504,9,0.176,2024-05-31,0
5140,1710,CYCLE_2,SANTE,995,9,0.679,2025-08-01,0
5141,1710,CYCLE_2,MICRO_ENTREPRISE,669,6,0.662,2025-01-19,0
5142,1711,CYCLE_2,MICRO_ENTREPRISE,4436,24,0.135,2025-09-02,1
5143,1711,CYCLE_2,MICRO_ENTREPRISE,3860,18,0.373,2025-01-23,0
5144,1711,CYCLE_2,EDUCATION,3886,12,0.492,2024-06-18,0
5145,1711,CYCLE_1,EDUCATION,2324,9,0.555,2023-07-12,1
5146,1711,CYCLE_1,EDUCATION,2595,12,0.422,2024-12-07,0
5147,1711,CYCLE_3,LOGEMENT,2863,9,0.393,2024-01-02,1
5148,1712,CYCLE_1,EDUCATION,5959,18,0.184,2024-10-15,0
5149,1712,CYCLE_1,EDUCATION,2812,9,0.197,2024-08-16,0
5150,1713,CYCLE_1,MICRO_ENTREPRISE,300,9,0.073,2024-12-17,0
5151,1713,CYCLE_3,MICRO_ENTREPRISE,342,18,0.193,2026-01-31,0
5152,1713,CYCLE_1,MICRO_ENTREPRISE,300,18,0.403,2023-04-17,1
5153,1714,CYCLE_1,SANTE,4500,6,0.351,2024-03-29,0
5154,1715,CYCLE_2,EDUCATION,14478,12,0.43,2024-07-21,1
5155,1715,CYCLE_2,MICRO_ENTREPRISE,11924,12,0.321,2023-04-16,0
5156,1715,CYCLE_4,MICRO_ENTREPRISE,22319,18,0.266,2023-03-31,0
5157,1716,CYCLE_3,MICRO_ENTREPRISE,1015,18,0.664,2024-11-16,0
5158,1716,CYCLE_3,CONSOMMATION,814,18,0.311,2024-03-09,1
5159,1716,CYCLE_1,CONSOMMATION,700,12,0.07,2024-08-25,1
5160,1716,CYCLE_2,MICRO_ENTREPRISE,573,12,0.442,2024-06-26,0
5161,1717,CYCLE_1,CONSOMMATION,4549,9,0.461,2026-02-13,0
5162,1717,CYCLE_1,LOGEMENT,8141,12,0.284,2024-02-01,0
5163,1718,CYCLE_1,EDUCATION,583,12,0.312,2025-02-23,0
5164,1718,CYCLE_2,LOGEMENT,502,6,0.422,2023-12-30,1
5165,1718,CYCLE_2,EDUCATION,756,12,0.392,2023-04-23,1
5166,1718,CYCLE_1,CONSOMMATION,528,12,0.052,2025-08-26,1
5167,1719,CYCLE_1,SANTE,4204,18,0.256,2024-10-15,1
5168,1719,CYCLE_3,SANTE,7112,9,0.248,2024-04-22,0
5169,1719,CYCLE_2,LOGEMENT,4413,24,0.223,2025-07-20,1
5170,1720,CYCLE_3,SANTE,6647,9,0.97,2024-12-17,0
5171,1721,CYCLE_1,LOGEMENT,5995,9,0.411,2025-10-08,0
5172,1721,CYCLE_2,LOGEMENT,5537,12,0.651,2023-12-10,0
5173,1721,CYCLE_3,CONSOMMATION,8594,6,0.317,2025-02-14,0
5174,1721,CYCLE_2,SANTE,4719,12,0.196,2025-01-09,0
5175,1721,CYCLE_4,MICRO_ENTREPRISE,11073,24,0.453,2023-06-26,0
5176,1722,CYCLE_3,MICRO_ENTREPRISE,3068,24,0.226,2023-08-13,0
5177,1722,CYCLE_3,SANTE,3496,6,0.677,2025-11-06,0
5178,1722,CYCLE_4,MICRO_ENTREPRISE,4263,24,0.156,2025-07-21,0
5179,1723,CYCLE_1,CONSOMMATION,5132,6,0.085,2025-11-29,0
5180,1723,CYCLE_2,EDUCATION,4198,12,0.357,2024-09-02,1
5181,1723,CYCLE_4,EDUCATION,15233,9,0.372,2023-09-25,0
5182,1723,CYCLE_2,MICRO_ENTREPRISE,6618,18,0.451,2025-07-27,0
5183,1723,CYCLE_1,SANTE,5152,6,0.789,2026-02-09,0
5184,1723,CYCLE_2,LOGEMENT,8617,18,0.182,2024-10-06,1
5185,1724,CYCLE_1,LOGEMENT,1727,18,0.637,2024-02-05,0
5186,1724,CYCLE_2,SANTE,3657,18,0.184,2024-07-06,1
5187,1724,CYCLE_2,CONSOMMATION,2287,9,0.159,2024-01-09,0
5188,1725,CYCLE_2,EDUCATION,4597,6,0.199,2023-05-11,0
5189,1725,CYCLE_1,EDUCATION,1927,12,0.202,2026-02-07,0
5190,1725,CYCLE_1,CONSOMMATION,3506,6,0.192,2024-09-22,0
5191,1725,CYCLE_3,MICRO_ENTREPRISE,6460,9,0.053,2025-09-03,0
5192,1725,CYCLE_1,CONSOMMATION,1785,12,0.381,2025-02-16,1
5193,1726,CYCLE_1,LOGEMENT,4404,9,0.407,2023-03-08,0
5194,1726,CYCLE_3,LOGEMENT,4450,18,0.484,2023-11-29,0
5195,1726,CYCLE_4,MICRO_ENTREPRISE,7067,6,0.359,2024-09-17,0
5196,1726,CYCLE_1,SANTE,2431,6,0.463,2024-08-20,0
5197,1726,CYCLE_2,MICRO_ENTREPRISE,6779,12,0.245,2023-08-14,0
5198,1727,CYCLE_1,EDUCATION,3410,24,0.16,2023-11-01,0
5199,1727,CYCLE_3,LOGEMENT,5619,18,0.391,2025-05-25,0
5200,1727,CYCLE_3,CONSOMMATION,8348,6,0.178,2023-11-01,1
5201,1727,CYCLE_1,MICRO_ENTREPRISE,3901,12,0.443,2025-02-11,1
