relation_id,source_client_id,target_client_id,type_relation,risk_relation
6360,4109,1736,FAMILLE,16
6361,589,3999,GARANT,56
6362,712,1323,BUSINESS,11
6363,2521,491,FAMILLE,69
6364,652,3031,BUSINESS,23
6365,1123,1682,FAMILLE,30
6366,69,1962,FAMILLE,70
6367,4186,523,BUSINESS,14
6368,3431,4886,BUSINESS,9
6369,2098,4645,GARANT,71
6370,585,2744,FAMILLE,75
6371,920,4993,GARANT,92
6372,4925,2920,FAMILLE,68
6373,2516,2727,GARANT,98
6374,3404,2188,GARANT,81
6375,3581,4178,GARANT,95
6376,2723,4863,FAMILLE,31
6377,2141,4442,FAMILLE,60
6378,4266,2577,GARANT,93
6379,3593,1101,BUSINESS,40
6380,7,2350,FAMILLE,45
6381,869,1785,FAMILLE,45
6382,3487,3798,FAMILLE,30
6383,256,2306,FAMILLE,12
6384,1250,2051,FAMILLE,75
6385,4768,4939,BUSINESS,51
6386,3336,3864,FAMILLE,69
6387,4084,3574,BUSINESS,74
6388,4194,1727,BUSINESS,51
6389,1872,2455,GARANT,40
6390,1812,2361,FAMILLE,39
6391,188,4990,FAMILLE,70
6392,2607,2477,BUSINESS,16
6393,4976,1927,BUSINESS,51
6394,4326,2152,FAMILLE,13
6395,2543,1368,FAMILLE,60
6396,381,463,FAMILLE,34
6397,4940,4091,GARANT,77
6398,1331,195,BUSINESS,17
6399,2543,1042,FAMILLE,59
6400,4663,3321,GARANT,58
6401,1967,514,GARANT,95
6402,3713,2482,GARANT,68
6403,3874,416,BUSINESS,64
6404,2155,958,GARANT,70
6405,576,753,BUSINESS,18
6406,1512,1034,GARANT,19
6407,4354,109,FAMILLE,12
6408,1844,4966,FAMILLE,54
6409,14,1540,GARANT,80
6410,4864,1096,FAMILLE,67
6411,749,329,FAMILLE,33
6412,3393,3682,FAMILLE,47
6413,479,4422,GARANT,72
6414,1673,3585,BUSINESS,20
6415,3695,3763,BUSINESS,17
6416,829,3434,GARANT,33
6417,3504,4103,GARANT,45
6418,1554,3624,BUSINESS,8
6419,2633,1680,GARANT,96
6420,652,3817,GARANT,41
6421,782,3909,FAMILLE,30
6422,3342,4080,GARANT,88
6423,4746,3385,GARANT,70
6424,1172,2287,FAMILLE,69
6425,27,1953,FAMILLE,33
6426,3211,1282,GARANT,83
6427,4409,4526,FAMILLE,15
6428,2216,128,BUSINESS,76
6429,4368,4855,GARANT,74
6430,4843,4034,GARANT,99
6431,2686,4599,FAMILLE,7
6432,167,375,FAMILLE,76
6433,2090,2648,GARANT,83
6434,3960,1709,FAMILLE,14
6435,4285,1255,GARANT,77
6436,2750,4852,BUSINESS,47
6437,745,3077,GARANT,93
6438,469,1736,GARANT,73
6439,4052,3710,BUSINESS,11
6440,2749,501,FAMILLE,48
6441,1232,1023,FAMILLE,11
6442,4217,3489,BUSINESS,64
6443,1236,2218,GARANT,98
6444,2575,1971,BUSINESS,33
6445,2450,4825,GARANT,9
6446,3384,1891,BUSINESS,65
6447,4782,3359,BUSINESS,63
6448,1861,3048,GARANT,98
6449,2010,4582,BUSINESS,36
6450,3229,1446,BUSINESS,16
6451,3976,4331,BUSINESS,13
6452,4129,2154,FAMILLE,20
6453,1701,3823,BUSINESS,31
6454,3210,201,FAMILLE,68
6455,848,1493,FAMILLE,29
6456,18,4278,BUSINESS,33
6457,2908,3912,FAMILLE,9
6458,1066,2167,GARANT,72
6459,479,3164,FAMILLE,69
6460,2450,1834,FAMILLE,44
6461,743,3330,FAMILLE,54
6462,2408,4491,FAMILLE,33
6463,2088,65,BUSINESS,38
6464,396,25,GARANT,46
6465,4595,2917,GARANT,62
6466,3454,1341,GARANT,72
6467,710,1478,GARANT,55
6468,4647,407,BUSINESS,42
6469,3475,523,FAMILLE,16
6470,2872,3797,BUSINESS,52
6471,3352,594,FAMILLE,77
6472,638,825,GARANT,10
6473,4629,51,FAMILLE,56
6474,1596,3730,FAMILLE,35
6475,4759,3211,FAMILLE,64
6476,1556,4658,GARANT,94
6477,2120,1658,BUSINESS,71
6478,1745,149,FAMILLE,54
6479,166,2179,BUSINESS,70
6480,3034,2199,FAMILLE,71
6481,1346,3441,GARANT,19
6482,3744,1382,GARANT,64
6483,392,1531,BUSINESS,80
6484,3959,4737,FAMILLE,75
6485,2492,3588,BUSINESS,29
6486,2700,838,BUSINESS,50
6487,2255,402,GARANT,81
6488,4089,3339,FAMILLE,26
6489,2183,2100,FAMILLE,62
6490,2946,1854,FAMILLE,41
6491,1247,2160,FAMILLE,52
6492,3740,1460,FAMILLE,50
6493,4902,4953,BUSINESS,12
6494,4469,1486,GARANT,79
6495,3064,4557,BUSINESS,59
6496,658,4196,GARANT,43
6497,4793,4512,FAMILLE,9
6498,2210,713,BUSINESS,27
6499,522,3097,BUSINESS,12
6500,358,2031,GARANT,37
6501,772,4037,FAMILLE,10
6502,1528,645,FAMILLE,76
6503,3987,3263,FAMILLE,78
6504,1013,3535,FAMILLE,66
6505,2025,3696,BUSINESS,33
6506,2741,1278,FAMILLE,59
6507,1363,4952,BUSINESS,44
6508,4704,94,FAMILLE,49
6509,3100,1554,FAMILLE,11
6510,3179,4276,FAMILLE,79
6511,3577,4362,BUSINESS,40
6512,4556,2137,BUSINESS,8
6513,2934,2179,GARANT,77
6514,4262,2728,FAMILLE,8
6515,1671,1886,FAMILLE,75
6516,2853,3739,FAMILLE,22
6517,1573,2604,FAMILLE,44
6518,1137,2091,FAMILLE,12
6519,2863,3504,FAMILLE,62
6520,2789,2897,FAMILLE,37
6521,1320,1279,FAMILLE,37
6522,4038,619,FAMILLE,66
6523,2289,4666,BUSINESS,10
6524,4090,1605,GARANT,91
6525,2672,2724,FAMILLE,67
6526,953,1166,BUSINESS,45
6527,4810,2111,FAMILLE,33
6528,4406,556,BUSINESS,13
6529,3625,3879,GARANT,85
6530,3444,128,FAMILLE,32
6531,4168,2404,BUSINESS,35
6532,3324,692,FAMILLE,74
6533,3363,217,BUSINESS,48
6534,2438,137,GARANT,89
6535,284,4946,FAMILLE,73
6536,3266,2858,BUSINESS,63
6537,1021,655,FAMILLE,47
6538,2377,1950,GARANT,80
6539,4598,1886,FAMILLE,49
6540,2822,4996,GARANT,56
6541,2328,4770,FAMILLE,71
6542,4271,3962,BUSINESS,32
6543,4550,1487,GARANT,78
6544,2678,1812,BUSINESS,60
6545,4023,4155,FAMILLE,53
6546,4183,930,FAMILLE,77
6547,1712,1407,FAMILLE,33
6548,1996,679,BUSINESS,20
6549,1453,3239,FAMILLE,37
6550,881,2833,FAMILLE,9
6551,1715,4112,FAMILLE,71
6552,1739,1071,GARANT,94
6553,3250,4476,BUSINESS,10
6554,3517,2324,FAMILLE,70
6555,2608,3818,FAMILLE,25
6556,4264,3171,FAMILLE,56
6557,2191,4847,GARANT,82
6558,4963,2286,GARANT,81
6559,1270,939,GARANT,74
6560,465,4256,FAMILLE,6
6561,1755,321,FAMILLE,80
6562,2695,4605,FAMILLE,5
6563,631,3294,GARANT,92
6564,4498,1468,GARANT,96
6565,1888,664,FAMILLE,76
6566,3877,986,GARANT,15
6567,3255,660,FAMILLE,10
6568,2035,2490,GARANT,79
6569,64,3946,GARANT,73
6570,4101,79,BUSINESS,34
6571,3195,710,BUSINESS,9
6572,2751,3000,GARANT,79
6573,1651,90,BUSINESS,36
6574,1173,432,FAMILLE,73
6575,2156,3293,FAMILLE,44
6576,4255,3471,BUSINESS,32
6577,2762,2683,GARANT,84
6578,1664,4014,FAMILLE,38
6579,628,1260,FAMILLE,36
6580,2393,2485,BUSINESS,34
6581,2837,4534,GARANT,87
6582,2066,1366,FAMILLE,74
6583,2802,2522,FAMILLE,46
6584,3394,2767,GARANT,72
6585,3781,1892,FAMILLE,17
6586,2144,4178,FAMILLE,61
6587,3561,911,GARANT,34
6588,4429,4852,BUSINESS,27
6589,2903,2350,GARANT,32
6590,4883,3623,BUSINESS,55
6591,4678,4425,FAMILLE,17
6592,206,1739,GARANT,72
6593,413,386,GARANT,46
6594,2713,3772,FAMILLE,46
6595,576,4888,BUSINESS,55
6596,2137,943,GARANT,22
6597,73,1726,GARANT,78
6598,2206,1444,GARANT,35
6599,2547,344,BUSINESS,78
6600,4575,3390,BUSINESS,38
6601,2276,233,GARANT,79
6602,243,3654,FAMILLE,33
6603,2772,1007,BUSINESS,55
6604,1367,4357,FAMILLE,21
6605,2770,2685,GARANT,78
6606,4737,4991,FAMILLE,12
6607,2942,4743,GARANT,98
6608,432,4161,GARANT,98
6609,3241,4989,GARANT,79
6610,3500,2845,GARANT,69
6611,613,2486,BUSINESS,6
6612,1288,2856,BUSINESS,6
6613,1828,1687,FAMILLE,59
6614,3028,2080,GARANT,73
6615,3923,4476,FAMILLE,63
6616,3624,3074,GARANT,56
6617,1746,2880,FAMILLE,45
6618,3675,402,FAMILLE,23
6619,2152,516,FAMILLE,7
6620,3715,791,FAMILLE,41
6621,4170,2971,FAMILLE,52
6622,350,997,BUSINESS,16
6623,2205,1901,BUSINESS,55
6624,429,13,FAMILLE,56
6625,2598,914,BUSINESS,42
6626,4427,4294,FAMILLE,6
6627,4608,965,GARANT,97
6628,4646,523,FAMILLE,66
6629,3920,3152,BUSINESS,30
6630,70,2641,FAMILLE,50
6631,1951,3041,GARANT,77
6632,2172,1505,GARANT,79
6633,2671,1144,GARANT,77
6634,3506,4330,BUSINESS,60
6635,4203,3515,BUSINESS,55
6636,4964,3817,GARANT,74
6637,119,1123,BUSINESS,52
6638,3407,359,GARANT,26
6639,2042,1320,BUSINESS,19
6640,3739,3339,FAMILLE,16
6641,4092,1203,GARANT,72
6642,3997,3038,GARANT,79
6643,655,4972,GARANT,73
6644,837,4924,BUSINESS,41
6645,2794,4300,GARANT,33
6646,1068,2805,FAMILLE,66
6647,4659,2023,FAMILLE,60
6648,1551,406,FAMILLE,77
6649,1026,1286,GARANT,80
6650,898,2928,FAMILLE,29
6651,1859,470,BUSINESS,43
6652,1661,2464,FAMILLE,50
6653,23,1223,FAMILLE,50
6654,3986,4836,GARANT,59
6655,2095,791,BUSINESS,39
6656,2368,404,GARANT,97
6657,1553,4179,GARANT,75
6658,3031,3478,GARANT,41
6659,1666,4164,GARANT,95
6660,1217,1678,BUSINESS,57
6661,3616,1212,BUSINESS,17
6662,1961,1194,BUSINESS,45
6663,533,2568,FAMILLE,35
6664,3592,3187,FAMILLE,24
6665,4882,1320,GARANT,97
6666,4072,4101,FAMILLE,53
6667,2079,4533,GARANT,84
6668,3095,31,GARANT,20
6669,2115,1234,GARANT,94
6670,3612,739,GARANT,39
6671,9,1005,GARANT,35
6672,2653,3515,BUSINESS,64
6673,3034,462,FAMILLE,45
6674,1187,3570,FAMILLE,13
6675,2492,792,GARANT,100
6676,1715,2993,FAMILLE,71
6677,4528,3965,FAMILLE,51
6678,3192,2262,GARANT,7
6679,3829,2330,FAMILLE,27
6680,61,986,BUSINESS,41
6681,4755,1914,GARANT,13
6682,4411,2421,GARANT,78
6683,137,3434,GARANT,14
6684,3209,386,FAMILLE,62
6685,768,2097,BUSINESS,42
6686,3027,477,GARANT,86
6687,3071,1144,BUSINESS,22
6688,4925,2954,FAMILLE,65
6689,2342,1265,BUSINESS,11
6690,4513,4269,FAMILLE,43
6691,3165,2093,GARANT,81
6692,4565,1967,GARANT,71
6693,2902,3302,GARANT,72
6694,4539,625,FAMILLE,72
6695,872,4263,GARANT,85
6696,946,3735,BUSINESS,34
6697,4749,4477,FAMILLE,59
6698,804,2755,BUSINESS,5
6699,11,3567,GARANT,87
6700,3674,4845,GARANT,79
6701,1384,2347,BUSINESS,62
6702,1257,2181,FAMILLE,34
6703,3433,582,GARANT,91
6704,1346,4182,FAMILLE,60
6705,1878,1923,BUSINESS,38
6706,4811,1413,GARANT,99
6707,1364,2779,GARANT,85
6708,171,2347,GARANT,20
6709,701,898,GARANT,54
6710,3674,2471,BUSINESS,53
6711,1380,4113,BUSINESS,56
6712,4644,1932,FAMILLE,12
6713,3926,3083,GARANT,15
6714,3069,4025,GARANT,87
6715,3483,2880,FAMILLE,62
6716,3134,1287,FAMILLE,35
6717,4132,176,FAMILLE,12
6718,252,3570,FAMILLE,28
6719,3450,4956,GARANT,61
6720,3619,3597,GARANT,90
6721,1766,311,BUSINESS,41
6722,2180,2899,BUSINESS,21
6723,521,3243,FAMILLE,71
6724,3727,4699,FAMILLE,31
6725,592,4554,FAMILLE,45
6726,4590,3342,GARANT,72
6727,4190,3077,GARANT,95
6728,228,1884,GARANT,88
6729,2682,872,FAMILLE,29
6730,33,2239,FAMILLE,21
6731,1474,279,BUSINESS,53
6732,681,4718,GARANT,100
6733,88,4693,GARANT,17
6734,3588,1837,GARANT,90
6735,775,200,BUSINESS,56
6736,1669,3083,BUSINESS,75
6737,3777,1555,GARANT,32
6738,3747,4237,GARANT,9
6739,1885,1933,GARANT,19
6740,4381,1306,GARANT,67
6741,4781,4186,BUSINESS,41
6742,3550,476,GARANT,27
6743,4889,4839,BUSINESS,35
6744,4589,4666,FAMILLE,39
6745,1140,3607,GARANT,93
6746,261,3933,BUSINESS,37
6747,1924,1268,FAMILLE,18
6748,2416,1821,BUSINESS,29
6749,2011,1038,FAMILLE,54
6750,2818,1906,FAMILLE,50
6751,3343,3527,FAMILLE,11
6752,3314,2601,BUSINESS,67
6753,4492,3439,FAMILLE,31
6754,2750,4385,FAMILLE,40
6755,1664,792,FAMILLE,57
6756,3263,4239,BUSINESS,72
6757,459,2229,FAMILLE,75
6758,2007,1140,FAMILLE,64
6759,4808,2679,FAMILLE,63
6760,4635,1486,FAMILLE,32
6761,1465,820,BUSINESS,7
6762,4828,2441,FAMILLE,49
6763,4907,3801,GARANT,22
6764,1060,4428,BUSINESS,24
6765,4991,1394,GARANT,14
6766,2722,2771,FAMILLE,78
6767,2032,4574,FAMILLE,63
6768,3228,189,FAMILLE,25
6769,4585,498,GARANT,89
6770,155,2678,FAMILLE,79
6771,253,2583,BUSINESS,70
6772,4546,1753,GARANT,94
6773,384,3733,BUSINESS,37
6774,3526,4292,FAMILLE,21
6775,2146,983,GARANT,75
6776,3930,2283,GARANT,80
6777,3165,4899,FAMILLE,71
6778,4677,289,FAMILLE,5
6779,759,1369,GARANT,80
6780,2010,2032,BUSINESS,58
6781,4500,2922,GARANT,80
6782,1887,1230,GARANT,96
6783,2203,696,GARANT,99
6784,1317,433,GARANT,75
6785,3991,4265,BUSINESS,56
6786,4295,2543,BUSINESS,12
6787,4295,2054,BUSINESS,15
6788,3535,1230,FAMILLE,72
6789,2831,1960,GARANT,69
6790,280,231,BUSINESS,42
6791,1632,2957,FAMILLE,29
6792,1198,4980,FAMILLE,32
6793,355,2544,FAMILLE,20
6794,3593,957,GARANT,43
6795,484,167,FAMILLE,22
6796,3333,4354,GARANT,55
6797,816,867,FAMILLE,76
6798,4500,1019,FAMILLE,55
6799,1010,3866,FAMILLE,39
6800,2169,2562,GARANT,75
6801,2812,430,GARANT,98
6802,4101,715,GARANT,74
6803,4341,1545,FAMILLE,56
6804,2896,4158,FAMILLE,19
6805,4410,4265,FAMILLE,35
6806,3455,4974,FAMILLE,13
6807,2015,962,GARANT,21
6808,3379,2841,BUSINESS,26
6809,3622,1475,FAMILLE,5
6810,4172,3761,BUSINESS,11
6811,4293,2116,FAMILLE,33
6812,3415,1418,FAMILLE,76
6813,1145,4802,FAMILLE,6
6814,642,3807,FAMILLE,38
6815,3828,3596,FAMILLE,38
6816,1839,3923,GARANT,80
6817,3769,2261,BUSINESS,54
6818,3933,723,BUSINESS,73
6819,259,277,BUSINESS,33
6820,4137,3611,GARANT,53
6821,3484,4600,GARANT,26
6822,2198,1466,GARANT,96
6823,444,527,BUSINESS,16
6824,1330,3270,FAMILLE,22
6825,1140,3931,FAMILLE,40
6826,2511,4044,FAMILLE,21
6827,1813,881,FAMILLE,55
6828,1688,3988,FAMILLE,57
6829,4241,2083,FAMILLE,42
6830,2583,3054,GARANT,61
6831,1773,1042,FAMILLE,67
6832,1630,25,BUSINESS,74
6833,274,4693,GARANT,72
6834,316,4168,GARANT,58
6835,4143,1658,BUSINESS,77
6836,4457,2219,FAMILLE,58
6837,2351,3756,FAMILLE,47
6838,4827,3578,GARANT,16
6839,4282,1675,BUSINESS,14
6840,2297,1286,BUSINESS,21
6841,1388,3949,FAMILLE,40
6842,314,2120,FAMILLE,50
6843,1261,104,FAMILLE,66
6844,1176,1691,FAMILLE,31
6845,4503,3197,GARANT,75
6846,4532,4842,FAMILLE,49
6847,3394,1400,GARANT,73
6848,2731,1980,BUSINESS,47
6849,284,3579,GARANT,87
6850,4752,3192,GARANT,94
6851,3777,3030,FAMILLE,69
6852,912,130,GARANT,56
6853,4663,1373,GARANT,86
6854,1755,3883,FAMILLE,11
6855,4358,1820,GARANT,84
6856,217,4931,GARANT,82
6857,16,1282,FAMILLE,65
6858,1926,1290,BUSINESS,8
6859,4283,1995,FAMILLE,62
6860,3240,3566,FAMILLE,23
6861,201,4087,BUSINESS,56
6862,87,3679,FAMILLE,9
6863,2538,1808,GARANT,100
6864,3364,827,GARANT,83
6865,185,2619,GARANT,97
6866,1284,1658,FAMILLE,55
6867,2147,4201,BUSINESS,28
6868,531,4304,GARANT,60
6869,3291,1086,FAMILLE,78
6870,2598,4609,BUSINESS,53
6871,4864,2347,FAMILLE,33
6872,1020,3667,BUSINESS,72
6873,1301,1014,GARANT,95
6874,3778,1504,FAMILLE,63
6875,4920,4604,GARANT,41
6876,2775,1373,FAMILLE,48
6877,4795,3822,FAMILLE,29
6878,4844,3739,BUSINESS,73
6879,2029,4066,FAMILLE,52
6880,2396,4826,FAMILLE,9
6881,4152,1503,FAMILLE,10
6882,379,3348,FAMILLE,77
6883,4144,706,FAMILLE,9
6884,2533,3910,FAMILLE,14
6885,4321,16,BUSINESS,62
6886,4089,4909,FAMILLE,44
6887,1773,3417,BUSINESS,72
6888,3971,2876,BUSINESS,45
6889,1589,3652,FAMILLE,73
6890,4524,662,GARANT,83
6891,4883,3779,FAMILLE,48
6892,2434,4883,BUSINESS,8
6893,2776,218,GARANT,54
6894,2382,2524,GARANT,65
6895,450,4201,BUSINESS,40
6896,3131,4475,FAMILLE,62
6897,4985,2940,GARANT,75
6898,1888,2290,BUSINESS,42
6899,4373,3875,BUSINESS,72
6900,3499,1628,GARANT,86
6901,1198,3141,BUSINESS,40
6902,3799,2575,GARANT,7
6903,505,4384,FAMILLE,73
6904,3251,2595,BUSINESS,34
6905,3735,3344,FAMILLE,61
6906,2504,2773,BUSINESS,70
6907,2453,2371,GARANT,93
6908,705,2433,GARANT,42
6909,3301,758,BUSINESS,74
6910,4465,3620,BUSINESS,61
6911,2745,3036,GARANT,80
6912,4804,1307,GARANT,90
6913,523,2717,FAMILLE,40
6914,3129,2711,GARANT,85
6915,1021,183,BUSINESS,66
6916,2837,2491,FAMILLE,78
6917,4808,4441,FAMILLE,11
6918,2495,4064,FAMILLE,63
6919,3321,2122,FAMILLE,5
6920,1887,3425,GARANT,32
6921,352,3103,GARANT,74
6922,2141,2433,FAMILLE,63
6923,2301,3827,GARANT,44
6924,484,2333,GARANT,85
6925,1951,3216,BUSINESS,40
6926,293,3383,GARANT,66
6927,1339,618,BUSINESS,18
6928,4266,4583,GARANT,78
6929,647,209,FAMILLE,70
6930,4245,1380,GARANT,70
6931,2693,4310,GARANT,96
6932,1752,1010,FAMILLE,75
6933,4775,1891,BUSINESS,61
6934,1791,852,FAMILLE,32
6935,292,3167,GARANT,11
6936,3713,1916,FAMILLE,72
6937,4928,1936,BUSINESS,76
6938,2705,1730,BUSINESS,46
6939,1418,557,GARANT,92
6940,700,177,GARANT,77
6941,1869,2898,FAMILLE,69
6942,1904,3893,FAMILLE,27
6943,2705,2859,FAMILLE,70
6944,463,4474,BUSINESS,40
6945,819,59,BUSINESS,27
6946,1981,2253,GARANT,23
6947,4388,4177,GARANT,84
6948,762,1520,FAMILLE,72
6949,1240,4372,GARANT,37
6950,3088,979,FAMILLE,77
6951,1166,2824,GARANT,36
6952,4314,2970,FAMILLE,10
6953,1827,398,BUSINESS,26
6954,4808,466,GARANT,84
6955,3879,671,GARANT,73
6956,1071,3876,GARANT,62
6957,1312,1929,BUSINESS,7
6958,2528,2831,FAMILLE,76
6959,4665,2556,GARANT,78
6960,275,3461,GARANT,16
6961,4928,3163,GARANT,74
6962,4181,2960,GARANT,98
6963,4036,4792,FAMILLE,32
6964,4584,2402,FAMILLE,65
6965,409,1308,FAMILLE,9
6966,3769,1111,FAMILLE,50
6967,2235,4060,BUSINESS,64
6968,1615,1410,BUSINESS,56
6969,2134,4430,GARANT,31
6970,1619,4568,GARANT,92
6971,1387,981,FAMILLE,48
6972,3789,2618,BUSINESS,58
6973,2067,457,FAMILLE,66
6974,1881,4669,GARANT,81
6975,4387,1534,GARANT,25
6976,4290,2494,GARANT,21
6977,2983,1398,FAMILLE,57
6978,2112,3603,FAMILLE,74
6979,2114,4863,FAMILLE,29
6980,2657,1402,FAMILLE,18
6981,1890,4786,GARANT,75
6982,335,3795,BUSINESS,11
6983,21,1869,GARANT,73
6984,3611,1127,BUSINESS,75
6985,1910,1444,FAMILLE,47
6986,327,4061,FAMILLE,55
6987,1217,1288,GARANT,79
6988,4043,4520,BUSINESS,49
6989,2297,3478,FAMILLE,50
6990,3737,3519,GARANT,5
6991,93,4608,FAMILLE,31
6992,149,4980,BUSINESS,25
6993,3949,4189,GARANT,14
6994,2528,4435,FAMILLE,36
6995,520,3566,GARANT,72
6996,3928,722,GARANT,98
6997,1735,3994,GARANT,75
6998,2433,4806,FAMILLE,52
6999,3179,551,GARANT,87
7000,4174,2067,FAMILLE,79
7001,2113,4969,FAMILLE,13
7002,3575,2978,FAMILLE,31
7003,97,1975,BUSINESS,15
7004,4390,3294,GARANT,82
7005,85,2090,FAMILLE,11
7006,333,3266,BUSINESS,54
7007,548,4095,BUSINESS,16
7008,3444,1846,FAMILLE,76
7009,1656,986,FAMILLE,39
7010,2418,4893,GARANT,85
7011,3375,3334,FAMILLE,24
7012,4896,4593,GARANT,46
7013,3837,4658,BUSINESS,72
7014,4503,4752,FAMILLE,34
7015,2223,664,FAMILLE,78
7016,3369,3823,BUSINESS,69
7017,4662,2838,BUSINESS,32
7018,532,3868,GARANT,13
7019,3776,615,GARANT,96
7020,2529,3962,BUSINESS,51
7021,2930,951,FAMILLE,7
7022,756,3746,FAMILLE,35
7023,3732,4543,FAMILLE,30
7024,3888,1193,FAMILLE,68
7025,4796,4947,FAMILLE,32
7026,2144,154,GARANT,17
7027,3286,3293,BUSINESS,80
7028,2403,2591,FAMILLE,42
7029,2199,4710,FAMILLE,23
7030,2802,3417,GARANT,54
7031,4961,925,FAMILLE,75
7032,1821,2364,BUSINESS,76
7033,18,4859,BUSINESS,78
7034,338,1453,GARANT,40
7035,1473,1514,GARANT,14
7036,4524,1633,GARANT,86
7037,2799,573,FAMILLE,63
7038,2135,3833,BUSINESS,25
7039,2856,4654,BUSINESS,67
7040,3136,4605,FAMILLE,63
7041,4903,4365,BUSINESS,53
7042,4027,3157,GARANT,74
7043,422,2764,FAMILLE,50
7044,2157,2919,GARANT,79
7045,2307,1224,GARANT,89
7046,1020,175,FAMILLE,45
7047,1127,2032,GARANT,86
7048,3092,2790,FAMILLE,78
7049,1086,3422,BUSINESS,51
7050,640,4714,BUSINESS,20
7051,810,1501,FAMILLE,54
7052,2197,2139,FAMILLE,59
7053,3141,2701,GARANT,53
7054,4637,3748,FAMILLE,16
7055,105,3089,FAMILLE,21
7056,1627,2740,FAMILLE,59
7057,1476,1843,FAMILLE,36
7058,2312,3310,BUSINESS,24
7059,3739,4048,GARANT,24
7060,4615,4806,GARANT,96
7061,3299,4334,GARANT,71
7062,65,3273,GARANT,90
7063,4821,2776,FAMILLE,9
7064,3107,374,BUSINESS,69
7065,4649,4723,BUSINESS,63
7066,4309,1856,BUSINESS,29
7067,1138,153,GARANT,48
7068,1417,53,FAMILLE,39
7069,1172,1083,BUSINESS,22
7070,930,3929,FAMILLE,24
7071,2710,4915,GARANT,49
7072,1698,4641,GARANT,86
7073,3827,436,FAMILLE,25
7074,2596,3010,BUSINESS,78
7075,1386,4949,BUSINESS,18
7076,2737,4624,FAMILLE,72
7077,3834,4716,GARANT,52
7078,1210,4551,FAMILLE,26
7079,296,2081,FAMILLE,79
7080,2356,77,FAMILLE,78
7081,4268,583,GARANT,97
7082,4479,4546,FAMILLE,74
7083,1845,1632,BUSINESS,35
7084,3337,4410,FAMILLE,44
7085,712,3430,FAMILLE,38
7086,4765,1622,GARANT,74
7087,3544,3600,GARANT,60
7088,714,3118,BUSINESS,16
7089,2363,4714,FAMILLE,70
7090,4277,3895,GARANT,72
7091,2790,2977,FAMILLE,47
7092,3915,3886,FAMILLE,8
7093,3370,883,GARANT,95
7094,3503,3672,BUSINESS,68
7095,274,4458,GARANT,70
7096,757,909,GARANT,78
7097,3866,925,GARANT,76
7098,3960,3783,FAMILLE,22
7099,2999,3732,FAMILLE,61
7100,1614,3727,BUSINESS,5
7101,1167,4451,BUSINESS,44
7102,4814,4869,GARANT,100
7103,772,4176,FAMILLE,13
7104,3412,4603,BUSINESS,45
7105,2249,1038,FAMILLE,16
7106,3339,1726,FAMILLE,58
7107,1942,4564,FAMILLE,53
7108,4093,2559,GARANT,51
7109,4159,2280,GARANT,29
7110,2591,498,BUSINESS,64
7111,228,1302,BUSINESS,20
7112,1572,633,FAMILLE,26
7113,833,1772,FAMILLE,13
7114,3139,1036,FAMILLE,54
7115,1299,4544,GARANT,74
7116,4203,3289,FAMILLE,72
7117,1516,1757,BUSINESS,38
7118,2636,802,FAMILLE,11
7119,1652,2490,FAMILLE,79
7120,302,1644,FAMILLE,68
7121,2525,1707,GARANT,84
7122,3937,3048,FAMILLE,38
7123,2614,1711,GARANT,86
7124,2197,2346,GARANT,18
7125,1151,4323,FAMILLE,14
7126,4013,1890,FAMILLE,13
7127,3080,4515,FAMILLE,23
7128,3157,1418,BUSINESS,77
7129,278,942,GARANT,37
7130,2850,2567,FAMILLE,19
7131,4028,1781,FAMILLE,33
7132,1327,671,GARANT,94
7133,645,2113,BUSINESS,63
7134,1793,737,GARANT,19
7135,3109,3461,BUSINESS,71
7136,4077,3628,BUSINESS,43
7137,3879,1620,FAMILLE,26
7138,4064,2519,BUSINESS,30
7139,2421,4399,BUSINESS,76
7140,2641,2833,BUSINESS,64
7141,2305,2262,GARANT,77
7142,2277,1474,BUSINESS,34
7143,652,3444,BUSINESS,58
7144,2800,1276,FAMILLE,80
7145,1232,4244,FAMILLE,62
7146,3473,4377,FAMILLE,74
7147,471,1020,BUSINESS,15
7148,2729,772,GARANT,70
7149,1569,2958,GARANT,7
7150,2283,1268,FAMILLE,13
7151,1184,914,GARANT,77
7152,3638,2776,FAMILLE,25
7153,4280,3455,FAMILLE,7
7154,1082,1004,GARANT,74
7155,3222,921,FAMILLE,51
7156,3725,193,FAMILLE,22
7157,2736,3312,FAMILLE,49
7158,4414,4033,BUSINESS,22
7159,1699,628,FAMILLE,52
7160,293,2283,BUSINESS,57
7161,412,1174,GARANT,84
7162,3573,1608,BUSINESS,29
7163,3309,710,BUSINESS,70
7164,4662,4344,GARANT,43
7165,1669,2253,FAMILLE,68
7166,1654,3645,GARANT,89
7167,3998,332,FAMILLE,20
7168,4088,4021,FAMILLE,54
7169,936,2400,FAMILLE,17
7170,4426,2951,FAMILLE,49
7171,1199,302,FAMILLE,51
7172,4592,1495,GARANT,87
7173,2226,4192,FAMILLE,54
7174,1284,1381,GARANT,54
7175,4850,4674,FAMILLE,69
7176,2919,2325,FAMILLE,17
7177,1145,3566,FAMILLE,69
7178,3296,1178,GARANT,74
7179,4320,373,GARANT,70
7180,4548,166,FAMILLE,55
7181,4623,2808,FAMILLE,29
7182,2589,4073,FAMILLE,12
